ZIP,Territory ID,Territory Name,Region ID,Region Name,E/W ID,E/W Name,County,City,State
54180,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,WRIGHTSTOWN,WI
54182,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,SHAWANO COUNTY,,
54201,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,ALGOMA,WI
54202,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,BAILEYS HARBOR,WI
54204,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,BRUSSELS,WI
54205,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,CASCO,WI
54207,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,COLLINS,WI
54208,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,DENMARK,WI
54209,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,EGG HARBOR,WI
54210,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,ELLISON BAY,WI
54211,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,EPHRAIM,WI
54212,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,FISH CREEK,WI
54213,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,KEWAUNEE,FORESTVILLE,WI
54214,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,FRANCIS CREEK,WI
54215,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,KELLNERSVILLE,WI
54216,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,KEWAUNEE,WI
54217,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,LUXEMBURG,WI
54220,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,MANITOWOC,WI
54221,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,,,
54226,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,MAPLEWOOD,WI
54227,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,MARIBEL,WI
54228,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,MISHICOT,WI
54229,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,NEW FRANKEN,WI
54230,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,REEDSVILLE,WI
54232,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,SAINT NAZIANZ,WI
54234,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,SISTER BAY,WI
54235,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,STURGEON BAY,WI
54240,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,TISCH MILLS,WI
54241,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,TWO RIVERS,WI
54245,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,VALDERS,WI
54246,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DOOR,WASHINGTON ISLAND,WI
54247,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MANITOWOC,WHITELAW,WI
54301,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,GREEN BAY,WI
54302,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,GREEN BAY,WI
54303,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,GREEN BAY,WI
54304,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,GREEN BAY,WI
54305,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,GREEN BAY,WI
54306,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,,,
54307,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,GREEN BAY,WI
54308,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,GREEN BAY,WI
54311,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,GREEN BAY,WI
54313,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,OCONTO,GREEN BAY,WI
54324,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,GREEN BAY,WI
54344,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BROWN,GREEN BAY,WI
54401,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,WAUSAU,WI
54402,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,WAUSAU,WI
54403,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,WAUSAU,WI
54404,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD COUNTY,,
54405,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,ABBOTSFORD,WI
54406,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PORTAGE,AMHERST,WI
54407,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PORTAGE,AMHERST JUNCTION,WI
54408,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,ANIWA,WI
54409,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,ANTIGO,WI
54410,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,ARPIN,WI
54411,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,ATHENS,WI
54412,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,AUBURNDALE,WI
54413,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JUNEAU,BABCOCK,WI
54414,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,SHAWANO,BIRNAMWOOD,WI
54415,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,BLENKER,WI
54416,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,SHAWANO,BOWLER,WI
54417,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,BROKAW,WI
54418,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LANGLADE,BRYANT,WI
54420,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,CHILI,WI
54421,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CLARK,COLBY,WI
54422,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TAYLOR,CURTISS,WI
54423,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PORTAGE,CUSTER,WI
54424,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LANGLADE,DEERBROOK,WI
54425,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TAYLOR,DORCHESTER,WI
54426,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,EDGAR,WI
54427,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,SHAWANO,ELAND,WI
54428,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LANGLADE,ELCHO,WI
54429,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,ELDERON,WI
54430,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LANGLADE,ELTON,WI
54432,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON COUNTY,,
54433,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CHIPPEWA,GILMAN,WI
54434,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TAYLOR COUNTY,,
54435,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LANGLADE,GLEASON,WI
54436,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CLARK,GRANTON,WI
54437,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CLARK,GREENWOOD,WI
54439,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TAYLOR COUNTY,,
54440,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,HATLEY,WI
54441,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,HEWITT,WI
54442,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LINCOLN,IRMA,WI
54443,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,JUNCTION CITY,WI
54446,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CLARK,LOYAL,WI
54447,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TAYLOR,LUBLIN,WI
54448,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,MARATHON,WI
54449,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,MARSHFIELD,WI
54450,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,SHAWANO,MATTOON,WI
54451,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,MEDFORD,WI
54452,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,MERRILL,WI
54454,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PORTAGE,MILLADORE,WI
54455,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,MOSINEE,WI
54456,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CLARK,NEILLSVILLE,WI
54457,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JUNEAU,NEKOOSA,WI
54458,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PORTAGE,NELSONVILLE,WI
54459,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LINCOLN,OGEMA,WI
54460,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CLARK,OWEN,WI
54462,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LANGLADE,PEARSON,WI
54463,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LANGLADE,PELICAN LAKE,WI
54464,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LANGLADE,PHLOX,WI
54465,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LANGLADE,PICKEREL,WI
54466,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CLARK,PITTSVILLE,WI
54467,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PORTAGE,PLOVER,WI
54469,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,PORT EDWARDS,WI
54470,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PRICE,RIB LAKE,WI
54471,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,RINGLE,WI
54472,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD COUNTY,,
54473,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,ROSHOLT,WI
54474,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,ROTHSCHILD,WI
54475,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,RUDOLPH,WI
54476,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,SCHOFIELD,WI
54479,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,SPENCER,WI
54480,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TAYLOR,STETSONVILLE,WI
54481,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PORTAGE,STEVENS POINT,WI
54482,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PORTAGE,STEVENS POINT,WI
54484,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MARATHON,STRATFORD,WI
54485,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LANGLADE,SUMMIT LAKE,WI
54486,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WAUPACA,TIGERTON,WI
54487,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LINCOLN,TOMAHAWK,WI
54488,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CLARK,UNITY,WI
54489,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,VESPER,WI
54490,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TAYLOR,WESTBORO,WI
54491,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,OCONTO,WHITE LAKE,WI
54492,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PORTAGE,STEVENS POINT,WI
54493,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CLARK,WILLARD,WI
54494,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,WISCONSIN RAPIDS,WI
54495,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,WOOD,WISCONSIN RAPIDS,WI
54498,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TAYLOR,WITHEE,WI
54499,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PORTAGE,WITTENBERG,WI
54501,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LINCOLN,RHINELANDER,WI
54511,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,FOREST,ARGONNE,WI
54512,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VILAS,BOULDER JUNCTION,WI
54513,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PRICE,BRANTWOOD,WI
54514,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ASHLAND,BUTTERNUT,WI
54515,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PRICE,CATAWBA,WI
54517,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ASHLAND,CLAM LAKE,WI
54519,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VILAS,CONOVER,WI
54520,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ONEIDA,CRANDON,WI
54521,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VILAS,EAGLE RIVER,WI
54524,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PRICE,FIFIELD,WI
54525,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,IRON,GILE,WI
54526,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,RUSK,GLEN FLORA,WI
54527,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ASHLAND,GLIDDEN,WI
54529,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ONEIDA,HARSHAW,WI
54530,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PRICE,HAWKINS,WI
54531,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ONEIDA,HAZELHURST,WI
54532,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LINCOLN,HEAFFORD JUNCTION,WI
54534,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,IRON,HURLEY,WI
54536,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,IRON,IRON BELT,WI
54537,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PRICE,KENNAN,WI
54538,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PRICE,LAC DU FLAMBEAU,WI
54539,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ONEIDA,LAKE TOMAHAWK,WI
54540,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VILAS,LAND O LAKES,WI
54541,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,FOREST,LAONA,WI
54542,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,FOREST,LONG LAKE,WI
54543,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ONEIDA,MC NAUGHTON,WI
54545,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VILAS,MANITOWISH WATERS,WI
54546,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ASHLAND,MELLEN,WI
54547,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,IRON,MERCER,WI
54548,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ONEIDA,MINOCQUA,WI
54550,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,IRON,MONTREAL,WI
54552,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PRICE,PARK FALLS,WI
54554,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VILAS,PHELPS,WI
54555,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PRICE,PHILLIPS,WI
54556,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PRICE,PRENTICE,WI
54557,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VILAS,PRESQUE ISLE,WI
54558,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ONEIDA,SAINT GERMAIN,WI
54559,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ASHLAND,SAXON,WI
54560,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VILAS,SAYNER,WI
54561,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VILAS,STAR LAKE,WI
54562,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ONEIDA,THREE LAKES,WI
54563,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,RUSK,TONY,WI
54564,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LINCOLN,TRIPOLI,WI
54565,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,IRON,UPSON,WI
54566,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,FOREST,WABENO,WI
54568,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ONEIDA,WOODRUFF,WI
54601,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,LA CROSSE,WI
54602,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,LA CROSSE,WI
54603,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,LA CROSSE,WI
54610,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BUFFALO,ALMA,WI
54611,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JACKSON,ALMA CENTER,WI
54612,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TREMPEALEAU,ARCADIA,WI
54613,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,ADAMS,ARKDALE,WI
54614,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,BANGOR,WI
54615,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JACKSON,BLACK RIVER FALLS,WI
54616,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JACKSON,BLAIR,WI
54618,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MONROE,CAMP DOUGLAS,WI
54619,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VERNON,CASHTON,WI
54620,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MONROE,CATARACT,WI
54621,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VERNON,CHASEBURG,WI
54622,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BUFFALO,COCHRANE,WI
54623,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,COON VALLEY,WI
54624,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VERNON,DE SOTO,WI
54625,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TREMPEALEAU,DODGE,WI
54626,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CRAWFORD,EASTMAN,WI
54627,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TREMPEALEAU,ETTRICK,WI
54628,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CRAWFORD,FERRYVILLE,WI
54629,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BUFFALO,FOUNTAIN CITY,WI
54630,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TREMPEALEAU,GALESVILLE,WI
54631,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CRAWFORD,GAYS MILLS,WI
54632,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VERNON,GENOA,WI
54634,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VERNON,HILLSBORO,WI
54635,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JACKSON,HIXTON,WI
54636,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,HOLMEN,WI
54637,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JUNEAU,HUSTLER,WI
54638,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VERNON,KENDALL,WI
54639,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,RICHLAND,LA FARGE,WI
54640,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,,,
54641,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JUNEAU,MATHER,WI
54642,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,MELROSE,WI
54643,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JACKSON,MILLSTON,WI
54644,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,MINDORO,WI
54645,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CRAWFORD,MOUNT STERLING,WI
54646,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JUNEAU,NECEDAH,WI
54648,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MONROE,NORWALK,WI
54649,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MONROE,OAKDALE,WI
54650,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,ONALASKA,WI
54651,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MONROE,ONTARIO,WI
54652,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CRAWFORD,READSTOWN,WI
54653,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,ROCKLAND,WI
54654,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CRAWFORD,SENECA,WI
54655,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CRAWFORD,SOLDIERS GROVE,WI
54656,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JACKSON,SPARTA,WI
54657,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CRAWFORD,STEUBEN,WI
54658,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,STODDARD,WI
54659,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TREMPEALEAU,TAYLOR,WI
54660,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MONROE,TOMAH,WI
54661,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,TREMPEALEAU,TREMPEALEAU,WI
54662,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MONROE,TUNNEL CITY,WI
54664,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,VERNON,VIOLA,WI
54665,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CRAWFORD,VIROQUA,WI
54666,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,JACKSON,WARRENS,WI
54667,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,WESTBY,WI
54669,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,LA CROSSE,WEST SALEM,WI
54670,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,MONROE,WILTON,WI
54701,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DUNN,EAU CLAIRE,WI
54702,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,EAU CLAIRE,EAU CLAIRE,WI
54703,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DUNN,EAU CLAIRE,WI
54720,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,EAU CLAIRE,ALTOONA,WI
54721,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PIERCE,ARKANSAW,WI
54722,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,EAU CLAIRE,AUGUSTA,WI
54723,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PIERCE,BAY CITY,WI
54724,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CHIPPEWA,BLOOMER,WI
54725,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DUNN,BOYCEVILLE,WI
54726,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,EAU CLAIRE,BOYD,WI
54727,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,EAU CLAIRE,CADOTT,WI
54728,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,RUSK,CHETEK,WI
54729,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CHIPPEWA,CHIPPEWA FALLS,WI
54730,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CHIPPEWA,COLFAX,WI
54731,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,RUSK,CONRATH,WI
54732,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CHIPPEWA,CORNELL,WI
54733,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BARRON,DALLAS,WI
54734,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DUNN,DOWNING,WI
54735,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DUNN,DOWNSVILLE,WI
54736,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BUFFALO,DURAND,WI
54737,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,PEPIN,EAU GALLE,WI
54738,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BUFFALO,ELEVA,WI
54739,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,EAU CLAIRE,ELK MOUND,WI
54740,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,DUNN,ELMWOOD,WI
54741,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,EAU CLAIRE,FAIRCHILD,WI
54742,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,EAU CLAIRE,FALL CREEK,WI
54743,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,BUFFALO,GILMANTON,WI
54745,1020204,"Milwaukee, WI",10202,Great Plains,102,West Rare Region,CHIPPEWA,HOLCOMBE,WI
