,NPI,PROVIDER_ZIP,VYVGART_VOLUME_3MONTH_KOMODO,SOLIRIS_VOLUME_3MONTH_KOMODO,ULTOMIRIS_VOLUME_3MONTH_KOMODO,VYVGART_VOLUME_6MONTH_KOMODO,SOLIRIS_VOLUME_6MONTH_KOMODO,ULTOMIRIS_VOLUME_6MONTH_KOMODO,VYVGART_VOLUME_12MONTH_KOMODO,SOLIRIS_VOLUME_12MONTH_KOMODO,ULTOMIRIS_VOLUME_12MONTH_KOMODO
1937,1558691006,33331,8,0,0,8,0,0,8,0,0
1938,1114187465,07753,19,0,2,30,0,7,41,23,8
1939,1962594580,33186,0,0,1,4,0,4,4,0,8
1940,1831486166,35801,4,0,2,8,1,2,10,12,2
1941,1891041893,16335,0,2,0,0,3,0,0,4,0
1942,1558402032,07103,1,0,0,1,0,0,5,0,0
1943,1851387955,60618,4,0,0,8,0,1,13,0,4
1944,1508813825,39581,0,5,0,0,5,0,0,11,0
1945,1548253941,30041,0,13,0,0,25,0,0,53,0
1946,1932214095,08835,0,1,0,0,1,0,0,1,0
1947,1578540084,45409,0,2,2,0,7,2,0,14,2
1948,1538145198,75010,0,0,2,0,0,3,0,0,7
1949,1073502233,33770,0,0,0,0,1,0,0,3,0
1950,1215355920,27607,0,0,0,4,0,0,7,0,0
1951,1851766844,30033,0,0,0,0,0,0,1,0,0
1952,1801533864,48912,0,0,0,0,1,0,0,3,0
1953,1215027412,10009,0,0,2,0,0,3,0,0,5
1954,1255327631,61616,6,0,0,8,0,0,8,0,0
1955,1184736951,84015,0,0,0,3,0,0,7,0,0
1956,1205486156,49503,0,0,0,2,0,0,9,0,0
1957,1255385662,34135,7,0,0,11,0,0,19,8,3
1958,1851354807,33176,1,9,0,4,14,2,8,20,5
1959,1588667901,34205,10,0,0,19,0,0,38,0,0
1960,1528033362,75206,0,0,0,0,0,0,4,0,0
1961,1770695397,78705,11,0,0,21,0,0,33,0,0
1962,1477692416,98902,8,0,0,8,0,0,8,0,0
1963,1902852288,97504,0,0,0,0,0,0,0,1,0
1964,1518906866,43214,0,0,0,4,0,0,4,0,0
1965,1528030277,11706,0,0,0,0,0,0,1,0,0
1966,1982691689,32177,0,0,0,0,0,0,0,0,2
1967,1598924052,80918,0,0,2,0,0,3,0,0,7
1968,1225104318,91204,0,0,1,0,0,5,0,0,5
1969,1972593499,48310,0,1,0,0,2,0,0,2,0
1970,1609853191,30904,0,0,0,0,0,0,5,1,0
1971,1174905921,98133,0,0,0,0,0,0,0,0,1
1972,1063479707,85208,0,0,0,0,0,0,4,0,0
1973,1184629800,33351,0,0,0,1,0,0,1,0,0
1974,1750766242,35903,0,0,0,0,0,0,0,2,0
1975,1629047196,47904,1,0,0,1,0,0,1,0,0
1976,1205297983,30312,5,0,0,6,0,0,6,0,0
1977,1033283379,58201,0,0,0,3,0,0,3,0,0
1978,1811912348,93701,8,0,1,18,0,3,29,0,6
1979,1801823323,70112,0,0,0,4,0,0,9,0,0
1980,1861875445,48230,2,3,0,3,7,0,4,16,0
1981,1346258951,52404,0,2,0,0,4,0,0,6,0
1982,1235513672,48202,0,4,0,4,7,0,7,10,0
1983,1588170625,11004,0,0,0,0,2,0,0,6,0
1984,1447488226,42071,0,0,0,0,0,0,0,5,0
1985,1699773747,37813,0,1,0,0,11,0,1,41,0
1986,1790763985,34119,3,0,0,3,0,0,3,0,0
1987,1659783801,70360,0,3,0,0,6,0,1,12,0
1988,1639132269,34471,0,6,0,0,12,0,0,22,0
1989,1538470331,33486,0,0,0,0,0,0,1,0,0
1990,1518116250,01915,0,0,1,0,0,1,0,0,1
1991,1710983184,68506,0,0,0,0,2,0,0,2,0
1992,1124215538,33912,0,0,1,0,0,3,3,9,5
1993,1326264136,43221,0,0,0,0,1,0,0,1,0
1994,1881919090,43203,0,0,0,0,0,0,0,1,0
1995,1376025221,31404,0,0,0,1,0,0,2,0,0
1996,1568537207,48504,0,8,0,0,13,0,0,26,0
1997,1780180786,48341,0,0,0,0,0,0,0,2,0
1998,1184660995,64804,0,0,0,4,0,0,4,0,0
1999,1487691127,33761,8,0,0,25,4,0,52,19,0
2000,1871811620,48309,11,0,1,20,0,1,23,0,1
2001,1316146988,43221,4,0,0,4,0,0,4,0,0
2002,1184062267,89106,4,7,4,4,12,9,7,13,13
2003,1083975015,19107,10,0,0,14,0,0,27,0,0
2004,1699986943,76132,4,6,0,4,13,0,4,24,0
2005,1336535327,70112,7,0,0,14,0,0,15,0,0
2006,1902291172,37404,0,1,0,0,7,0,0,18,0
2007,1144486770,33907,0,7,0,0,13,0,0,26,0
2008,1265660716,61637,0,0,1,0,0,3,3,0,5
2009,1114907128,29303,0,0,0,0,0,0,3,0,0
2010,1124002118,29678,2,0,0,2,0,0,6,0,1
2011,1407086127,33410,0,0,0,0,0,0,11,0,0
2012,1235494089,92868,4,0,0,6,0,0,8,0,0
2013,1871570507,44094,2,0,0,2,0,0,2,0,0
2014,1700946423,84790,0,0,0,0,0,0,7,0,0
2015,1841393303,33426,0,0,0,0,0,0,1,0,0
2016,1891314761,85004,3,0,0,3,0,0,7,0,0
2017,1437577897,80045,0,0,2,4,0,4,12,9,6
2018,1316965791,44106,1,7,0,5,13,0,7,26,1
2019,1457568644,30501,0,0,0,0,0,2,0,0,2
2020,1154806487,92111,0,0,0,0,0,0,0,6,0
2021,1619191103,31406,0,0,0,2,0,0,2,0,0
2022,1669818399,85259,0,0,0,0,0,0,0,12,0
2023,1134533805,58102,0,0,0,0,1,0,0,1,0
2024,1861462129,48334,3,0,0,7,0,0,8,0,0
2025,1467432237,85710,0,0,0,4,0,0,11,0,0
2026,1952307878,32547,0,0,0,2,0,0,14,0,0
2027,1922201912,31406,0,0,1,0,3,1,0,3,1
2028,1548279821,94598,0,6,0,0,13,0,0,23,0
2029,1255659009,38120,0,7,3,0,11,5,0,24,8
2030,1265725147,49503,0,2,0,2,3,0,4,16,0
2031,1063694644,48135,0,0,0,0,0,0,0,3,1
2032,1285616391,76903,4,0,0,4,0,0,4,0,0
2033,1013250679,30322,10,0,0,15,0,0,17,0,0
2034,1821161258,10032,12,0,1,24,1,7,37,4,7
2035,1760479000,92555,0,0,1,0,0,3,0,0,4
2036,1679706295,92835,0,0,0,0,0,1,0,0,1
2037,1417056730,85013,0,5,8,7,11,18,28,48,32
2038,1790768950,67601,3,0,0,3,0,0,3,0,0
2039,1982806402,47905,2,0,0,6,0,0,11,0,0
2040,1386865111,43081,0,0,0,4,0,0,4,0,0
2041,1871858415,43221,2,0,0,5,0,0,6,0,0
2042,1225322431,30607,0,1,0,0,1,0,0,1,0
2043,1720138274,78665,0,0,0,0,0,0,1,0,0
2044,1871564039,89015,0,0,0,0,0,0,0,1,0
2045,1447559943,07103,0,2,0,0,3,0,0,3,0
2046,1457369050,79902,0,0,2,0,0,8,0,0,8
2047,1144663923,72703,0,1,0,2,1,0,2,2,0
2048,1679733364,33805,0,8,0,4,9,0,4,9,2
2049,1689146011,75034,0,0,0,0,0,0,1,0,0
2050,1609238294,49525,0,4,0,0,5,0,0,8,0
2051,1982694998,30912,0,0,0,0,1,0,0,5,0
2052,1215324314,43221,1,0,0,2,0,1,3,1,1
2053,1720013790,33351,0,0,1,0,0,1,0,0,1
2054,1386050821,45459,0,0,0,4,0,0,4,0,0
2055,1831456698,70808,0,6,0,0,12,0,0,25,0
2056,1093944332,01843,1,0,0,1,0,0,1,0,0
2057,1003287186,44122,6,0,0,6,0,0,6,0,0
2058,1730150947,10029,0,0,0,0,0,0,1,0,0
2059,1326247594,14226,2,0,0,3,0,0,7,0,0
2060,1447221544,85351,9,0,0,16,0,1,28,9,1
2061,1689660995,60123,6,0,0,6,0,0,6,1,0
2062,1275586430,91786,0,0,2,1,0,2,1,4,2
2063,1548273394,72712,0,5,0,0,7,0,0,20,0
2064,1386960532,30068,0,0,1,0,0,1,0,0,1
2065,1053632992,89106,1,10,0,4,24,2,5,34,6
2066,1649326075,26330,0,0,0,3,0,0,3,0,0
2067,1174758130,02111,1,0,3,3,0,5,8,0,8
2068,1457745531,89128,0,0,0,0,0,0,4,0,0
2069,1154311652,32901,0,0,0,0,0,1,0,0,1
2070,1629430996,37232,0,0,0,0,0,0,2,0,0
2071,1184680399,92037,1,0,0,1,0,0,1,0,0
2072,1942278221,91768,0,0,0,0,0,0,2,0,0
2073,1457356461,89128,0,0,0,0,0,0,0,0,1
2074,1184690620,01748,1,0,2,4,0,4,4,11,5
2075,1033401070,92307,1,0,0,2,0,4,2,0,5
2076,1366492951,32084,1,0,0,1,0,0,1,0,0
2077,1437531423,45219,0,14,0,0,26,0,0,38,0
2078,1972553816,33154,1,0,0,8,0,0,12,0,0
2079,1508865593,43015,0,0,0,1,0,0,1,0,0
2080,1598755787,94583,0,0,0,0,0,0,0,1,0
2081,1932384427,30214,0,13,0,0,22,0,0,41,0
2082,1598226110,47904,0,0,0,0,0,0,3,0,0
2083,1114169323,95020,0,0,0,0,0,0,0,4,0
2084,1285897702,48109,19,17,5,34,48,7,46,94,7
2085,1013914084,32308,8,0,0,12,0,0,12,0,0
2086,1205101987,92691,2,0,0,4,0,0,4,0,0
2087,1083601801,75231,6,0,0,12,0,0,12,0,0
2088,1366435455,85737,4,0,0,4,0,0,4,0,0
2089,1598756140,30252,0,0,0,0,0,0,0,1,0
2090,1417143330,39216,6,1,5,6,2,7,6,18,7
2091,1609851401,14226,20,0,1,40,0,1,72,0,1
2092,1952765893,77584,0,0,0,0,0,0,0,2,0
2093,1407173974,33133,12,0,0,26,0,0,48,0,0
2094,1508800442,33143,0,0,1,0,0,3,0,0,4
2095,1689645541,77479,0,0,0,3,0,0,4,0,0
2096,1205002102,48170,10,0,0,14,0,0,17,0,0
2097,1053372649,67214,0,0,0,0,0,0,0,1,0
2098,1497044093,37221,4,0,0,12,0,0,25,0,0
2099,1275769747,10065,2,6,7,3,14,8,3,24,8
2100,1770005423,71105,2,0,3,2,0,4,2,3,8
2101,1023387420,10451,1,0,0,1,0,0,1,0,0
2102,1780019406,32259,4,0,0,4,0,0,4,0,0
2103,1174036420,33063,0,0,0,0,0,1,0,0,1
2104,1154515203,48088,0,0,0,0,0,0,0,4,0
2105,1326256348,78217,0,0,0,2,0,0,4,0,0
2106,1992819700,73160,0,0,2,0,0,4,0,0,6
2107,1972822658,98225,0,0,0,0,0,0,3,0,0
2108,1427724913,45431,0,0,0,1,0,0,1,0,0
2109,1144497322,84604,0,0,0,4,0,0,4,0,0
2110,1407856792,08505,0,0,2,0,0,3,0,3,6
2111,1952639486,05089,0,6,0,0,13,0,0,25,0
2112,1265401038,40509,0,0,0,2,0,0,2,0,0
2113,1720057326,18840,0,3,0,0,6,0,0,6,0
2114,1649365917,63703,2,0,0,6,0,0,6,0,0
2115,1376939827,84132,2,0,0,6,0,0,6,3,0
2116,1568707586,84132,0,0,0,0,0,0,0,10,0
2117,1023504693,98674,1,0,0,2,0,0,2,0,0
2118,1851525406,34223,0,0,0,1,0,0,2,0,0
2119,1518945690,28806,5,0,0,13,0,0,22,0,0
2120,1841861259,46202,1,0,0,1,0,0,1,0,0
2121,1235199878,34471,0,1,0,0,1,0,0,1,0
2122,1972952109,66160,1,2,0,1,3,0,3,4,0
2123,1922660174,61761,1,0,0,4,0,0,11,0,0
2124,1790755338,31406,0,0,0,0,0,0,0,7,0
2125,1003928235,76712,0,0,0,0,1,0,0,1,0
2126,1013150358,27599,1,3,4,9,6,5,17,13,7
2127,1417088667,79410,0,0,0,4,0,0,12,0,0
2128,1891459483,75020,0,0,0,0,0,0,8,0,0
2129,1669470720,22182,4,0,0,9,0,0,12,0,0
2130,1376520148,30909,4,0,0,4,0,0,4,0,0
2131,1932383932,44195,0,0,0,0,0,0,0,1,0
2132,1275521239,24211,0,0,0,0,0,0,1,0,0
2133,1457841090,91767,0,0,0,0,2,0,0,3,0
2134,1699707422,07901,0,7,0,0,13,0,0,26,0
2135,1295207298,46410,0,2,2,0,11,5,0,22,8
2136,1861487860,27103,0,0,0,0,6,0,0,6,0
2137,1356312466,72703,0,0,0,0,0,0,1,0,0
2138,1508851577,32605,0,0,0,0,0,0,0,1,0
2139,1922328103,61606,0,4,3,0,11,7,0,44,13
2140,1578760278,97477,0,5,2,1,12,2,1,24,4
2141,1104854751,44718,3,5,1,5,5,3,6,5,3
2142,1346580503,94588,0,0,0,0,0,0,0,1,0
2143,1417951435,55434,0,0,0,4,0,0,4,2,0
2144,1316905128,89128,12,0,2,26,0,2,37,1,2
2145,1801399415,27284,3,0,0,3,0,0,6,0,0
2146,1851501704,32960,0,0,0,0,0,0,1,0,0
2147,1982691622,47630,1,0,0,2,0,0,2,0,0
2148,1447980842,75231,0,0,0,0,0,0,1,0,0
2149,1215964499,55102,0,0,0,0,2,0,0,2,0
2150,1518496645,48336,0,1,0,0,2,0,0,3,0
2151,1609534502,89011,2,0,1,2,0,1,2,0,1
2152,1629195987,60637,0,0,2,4,0,3,12,2,3
2153,1518211051,80210,0,0,0,1,1,0,4,11,0
2154,1871594283,15212,1,0,1,3,0,2,13,0,2
2155,1417979907,85308,0,0,0,0,0,0,0,1,0
2156,1306408505,92011,1,0,0,1,0,0,1,0,0
2157,1326248824,75092,0,8,0,0,11,0,0,14,0
2158,1184250987,75165,0,0,0,0,0,0,0,1,0
2159,1114186731,10032,0,3,0,0,6,0,10,12,0
2160,1811948136,27103,1,0,0,4,0,0,4,0,0
2161,1902061872,48174,0,0,0,0,0,0,0,1,0
2162,1538572896,02915,1,0,0,6,0,0,6,0,0
2163,1295154219,89502,12,0,1,20,0,3,20,0,4
2164,1679003461,37916,0,0,0,0,0,1,0,0,3
2165,1073716775,23233,4,0,0,4,0,0,4,0,0
2166,1285016899,78503,5,6,7,13,7,10,31,18,10
2167,1760648109,48116,0,0,0,0,0,0,1,0,0
2168,1649257866,40207,2,7,2,5,14,4,15,33,7
2169,1629104450,80045,8,0,3,15,0,5,30,13,7
2170,1184714453,93301,4,0,0,8,1,0,16,1,0
2171,1528012051,55433,3,0,0,4,0,0,8,0,0
2172,1831311505,60445,2,5,2,2,14,2,4,17,2
2173,1063559789,71103,2,0,0,2,0,1,2,0,1
2174,1174940431,80045,0,0,2,0,0,2,0,0,2
2175,1518401876,85122,2,0,0,8,0,0,12,0,0
2176,1063904316,80045,0,0,0,2,0,0,2,0,0
2177,1134639826,90007,0,0,0,2,0,2,6,0,2
2178,1134419088,30328,0,0,0,1,0,0,8,0,0
2179,1669577797,37745,0,5,0,0,9,0,0,20,0
2180,1316233265,62002,0,3,0,0,4,0,0,4,0
2181,1609853472,11201,0,0,0,0,0,1,0,0,3
2182,1386166510,35401,0,0,0,0,0,0,2,0,0
2183,1871560904,34691,0,0,0,0,0,0,0,12,0
2184,1568521441,60068,0,0,2,0,1,2,0,4,2
2185,1255386785,60048,0,0,0,4,0,0,4,0,0
2186,1447612577,49930,0,0,0,0,0,0,1,0,0
2187,1619517513,47601,0,0,0,3,0,0,3,0,0
2188,1083666333,08048,0,5,0,0,8,0,0,14,0
2189,1326040197,02215,0,6,2,0,13,3,0,25,3
2190,1427169283,70115,9,0,0,15,0,0,21,0,0
2191,1154686061,77479,0,6,0,0,13,0,0,24,0
2192,1316939697,29732,18,0,0,32,0,0,51,0,0
2193,1851052930,33647,0,0,2,0,0,9,0,0,12
2194,1053495119,27710,8,6,3,9,16,11,9,48,20
2195,1851770408,10021,0,0,0,3,0,0,11,0,0
2196,1477611960,77030,13,0,0,22,0,0,31,18,0
2197,1497744163,02135,0,0,4,0,5,6,0,24,13
2198,1225015761,97239,3,6,1,6,15,4,11,38,7
2199,1710098124,29406,2,0,0,2,0,0,9,0,0
2200,1912243056,49525,0,0,0,2,0,0,2,0,0
2201,1326281940,32308,0,0,0,0,0,0,0,4,0
2202,1740715408,26506,0,0,0,4,0,0,4,0,0
2203,1437100559,19140,2,7,0,5,9,0,8,20,0
2204,1659454734,83440,0,0,0,0,0,0,0,0,3
2205,1508118258,71105,0,0,0,0,0,1,0,0,1
2206,1699094532,45212,0,0,0,0,0,0,0,1,0
2207,1831730357,64064,0,0,0,0,0,0,0,0,1
2208,1750356069,32209,0,0,0,0,0,0,0,6,0
2209,1740575307,29486,14,0,0,20,0,0,24,0,0
2210,1407880198,44718,5,0,0,6,0,0,15,0,0
2211,1912952771,92346,0,7,0,0,13,0,0,26,0
2212,1164641510,91355,0,6,0,0,12,0,0,21,0
2213,1306999008,89149,0,0,2,0,0,2,0,0,2
2214,1225125354,37067,2,0,0,3,0,0,7,0,0
2215,1932140902,33021,5,0,2,6,0,3,8,0,7
2216,1467438549,85364,0,0,0,4,0,0,16,0,0
2217,1811134158,35805,0,6,0,0,8,0,0,9,0
2218,1912945692,60076,0,0,0,1,0,0,1,0,0
2219,1154410009,48105,0,0,0,1,0,0,1,0,0
2220,1902837180,98225,0,6,0,0,13,0,0,25,0
2221,1700517356,60618,3,0,1,3,0,3,3,0,3
2222,1831136704,44718,0,0,0,0,0,0,0,0,1
2223,1699932319,72758,0,0,0,0,1,0,0,1,0
2224,1558624841,23185,0,6,0,0,7,0,0,7,0
2225,1407085376,33908,2,0,0,4,0,0,4,0,0
2226,1407947807,46011,0,0,0,0,0,0,0,3,0
2227,1245327337,10032,0,0,0,0,0,0,1,0,0
2228,1811465503,33907,0,0,0,0,0,0,1,0,0
2229,1326092362,60411,0,0,0,0,0,0,0,6,0
2230,1891775789,33914,0,0,0,3,0,0,4,0,0
2231,1457372823,94115,18,0,3,23,0,6,23,0,13
2232,1144830803,48034,12,0,1,25,1,1,35,7,1
2233,1518156967,41017,0,0,0,0,3,1,0,16,1
2234,1508050857,70445,4,7,0,4,13,0,4,25,0
2235,1114340007,37122,0,0,0,0,0,0,0,1,0
2236,1508243007,84132,0,5,0,0,11,0,0,24,0
2237,1831736958,92354,1,0,0,6,0,0,6,0,0
2238,1497782320,23298,5,0,0,8,0,0,8,0,0
2239,1548211204,33351,0,0,0,0,0,0,4,0,0
2240,1619556263,47303,1,0,0,1,0,0,1,0,0
2241,1285048538,06102,0,0,0,0,0,0,4,0,0
2242,1750370755,34119,4,0,0,5,0,0,5,0,0
2243,1730185364,20723,0,0,0,0,0,0,0,0,1
2244,1619943362,75206,0,0,2,7,0,2,15,0,2
2245,1306282025,58102,0,1,0,0,1,0,0,1,0
2246,1598966509,32720,0,5,0,0,11,0,0,19,0
2247,1598108649,48105,0,0,0,0,0,0,0,1,0
2248,1386898419,85224,0,3,0,0,6,0,0,6,0
2249,1992256796,98902,0,0,0,0,0,0,4,0,0
2250,1306817572,85037,0,0,0,0,0,0,0,0,1
2251,1144201047,95817,0,0,0,0,0,0,1,0,0
2252,1942229844,34239,7,0,0,7,0,0,7,0,0
2253,1205985934,76063,9,0,0,15,0,0,30,0,0
2254,1770025546,14226,5,0,0,12,0,0,20,0,0
2255,1114144920,30606,8,0,0,12,0,0,16,0,0
2256,1598755712,43551,0,0,0,0,0,0,4,0,0
2257,1841313517,43203,3,0,0,3,0,0,3,0,0
2258,1194726448,78251,4,0,0,8,0,0,8,2,0
2259,1003468745,73114,3,0,0,4,0,0,4,0,0
2260,1003809989,93720,0,12,2,0,19,5,0,31,12
2261,1447702360,89106,0,0,2,0,0,4,0,0,4
2262,1023549037,92562,0,0,0,3,0,0,10,0,0
2263,1831105659,29203,0,2,0,0,6,0,0,15,0
2264,1194703207,48034,0,0,0,0,2,0,0,6,0
2265,1386719318,08873,0,0,0,1,0,0,1,0,0
2266,1760747208,46202,0,2,1,0,7,3,0,20,3
2267,1740871417,79925,0,0,2,0,0,3,0,0,3
2268,1073714705,89005,0,0,2,0,0,2,0,2,2
2269,1386399863,45631,0,0,0,0,0,0,0,1,0
2270,1487854667,75034,4,0,0,4,0,0,4,0,0
2271,1376596346,33511,1,0,0,1,0,0,1,0,0
2272,1184656233,29169,0,0,0,0,0,0,0,7,0
2273,1205884111,33607,0,0,0,0,0,0,0,1,0
2274,1851325328,23601,0,6,0,0,13,0,0,27,0
2275,1053371658,48076,0,0,3,0,0,5,12,0,7
2276,1194836767,14642,0,0,0,0,1,0,0,7,0
2277,1437185279,98383,0,6,0,0,13,0,0,26,0
2278,1801926100,37403,12,15,2,24,29,6,34,62,12
2279,1023183761,48202,2,0,0,2,0,0,2,0,0
2280,1356353965,33907,3,0,0,3,0,0,3,0,0
2281,1356404107,29169,8,0,0,12,0,1,12,0,1
2282,1477570810,79430,0,0,0,0,0,0,4,0,0
2283,1376508101,78404,5,0,0,6,0,0,6,0,0
2284,1003222647,72205,4,0,0,4,0,0,4,0,0
2285,1083221717,66213,3,0,0,3,0,2,3,5,4
2286,1912196973,33165,0,0,0,0,0,0,4,0,0
2287,1467744227,77089,4,0,0,4,0,0,4,0,0
2288,1982894010,55455,4,0,0,8,0,0,8,0,0
2289,1265403513,85351,0,0,0,0,0,1,0,0,1
2290,1215458369,19140,0,6,0,2,15,0,2,15,0
2291,1275809196,22908,2,0,0,12,0,0,23,0,0
2292,1184917700,85351,2,0,0,18,0,0,23,8,1
2293,1528057742,75204,0,0,2,0,0,2,0,0,2
2294,1417223173,43221,0,0,0,1,0,0,3,1,0
2295,1245848423,54956,0,0,4,0,0,6,8,0,9
2296,1427022391,11758,0,0,0,7,0,0,13,0,0
2297,1811148786,60625,0,2,0,0,8,0,0,8,0
2298,1558500256,94305,9,0,15,16,0,26,32,3,43
2299,1730526328,74136,5,0,0,11,0,0,18,0,0
2300,1972586295,33173,7,0,0,15,0,0,23,0,3
2301,1336246966,48043,4,0,3,7,1,3,7,1,3
2302,1649269044,33609,0,0,0,0,0,0,4,0,0
2303,1770036881,79430,0,0,0,0,0,1,0,0,1
2304,1699934604,48867,0,0,2,0,0,2,0,0,2
2305,1134433568,91204,9,0,0,17,0,0,26,0,0
2306,1053831693,33428,0,0,2,0,0,5,2,0,7
2307,1003893199,34211,5,0,0,11,0,0,11,0,0
2308,1043623499,92653,0,1,0,0,1,0,0,1,0
2309,1932229879,27215,0,0,0,4,0,0,8,0,0
2310,1881866432,45229,0,0,0,0,0,1,0,0,1
2311,1619966819,70810,1,4,0,6,9,0,6,29,0
2312,1982260402,95355,1,0,0,1,0,0,1,0,0
2313,1356630370,90806,1,0,0,1,3,0,1,9,0
2314,1053349597,80210,0,0,0,0,0,1,0,0,1
2315,1306230586,71854,0,0,0,0,1,0,0,1,0
2316,1124779616,75165,0,0,0,1,0,0,1,0,0
2317,1487157541,40202,0,1,0,0,1,0,0,1,0
2318,1700362548,65201,0,0,0,0,0,0,0,11,0
2319,1891148854,97504,2,3,0,17,4,0,33,5,0
2320,1083643357,27607,7,0,0,7,0,0,23,0,0
2321,1740600832,29615,3,0,5,9,0,7,21,0,7
2322,1932413770,32955,4,0,0,4,0,0,4,0,0
2323,1134241284,33410,3,0,0,8,0,0,8,0,0
2324,1457447898,94582,0,0,0,0,0,0,0,4,0
2325,1699796375,70808,2,0,0,2,0,0,2,0,0
2326,1265443857,75082,0,0,0,8,0,0,22,0,0
2327,1033370986,37160,0,0,1,0,0,1,0,1,1
2328,1730849845,85260,0,0,0,0,1,0,0,1,0
2329,1629210208,53226,0,1,0,0,6,0,0,14,0
2330,1568725919,80113,4,9,3,8,13,8,24,28,8
2331,1558669812,11209,11,0,0,15,0,0,15,0,0
2332,1831517416,14626,0,0,0,0,0,0,1,0,0
2333,1912512591,48114,6,0,0,8,0,0,8,0,0
2334,1053300962,21061,0,3,0,0,6,0,0,6,0
2335,1003396086,37232,2,0,0,8,0,0,26,0,0
2336,1588082796,43221,0,0,0,1,0,1,3,0,1
2337,1972921591,89502,0,1,0,0,2,1,0,2,1
2338,1811121197,77030,0,5,0,0,12,0,0,24,0
2339,1912993437,04543,0,0,0,0,0,0,0,1,0
2340,1134170897,33026,4,0,0,4,0,0,4,0,0
2341,1508879818,08050,0,0,0,0,4,0,0,10,0
2342,1285641571,60611,0,0,2,0,0,3,0,0,3
2343,1861164659,78229,0,0,0,0,0,1,0,0,1
2344,1164667135,02114,0,0,0,3,0,0,4,0,0
2345,1699798884,37934,0,0,0,0,0,0,1,0,0
2346,1891159034,15212,0,0,0,0,0,0,0,1,0
2347,1912405820,35205,0,0,0,0,0,1,0,0,1
2348,1821052812,17013,1,0,0,1,0,0,1,0,0
2349,1962426338,08043,0,7,0,0,13,0,0,24,0
2350,1477144459,37188,0,0,0,3,0,0,3,0,0
2351,1487730925,54401,0,3,0,0,3,0,0,3,0
2352,1891954905,60618,0,0,0,8,0,0,8,0,0
2353,1851381487,80113,0,0,0,0,0,0,0,2,0
2354,1235334947,96740,0,0,0,0,0,0,2,0,0
2355,1083620967,78229,82,0,0,158,0,0,258,0,0
2356,1992775902,22601,4,0,4,17,0,4,17,0,4
2357,1306850508,32174,11,0,0,22,0,0,31,0,0
2358,1831578392,34205,0,0,0,4,0,0,4,0,0
2359,1639162969,15690,0,0,0,0,0,0,4,0,0
2360,1114301637,90403,4,0,1,8,0,2,12,0,2
2361,1144227042,46227,11,0,0,12,0,0,12,0,0
2362,1598766636,07960,4,0,0,4,0,0,4,0,0
2363,1710008792,78730,5,0,0,12,1,0,12,7,0
2364,1174658348,33176,14,0,1,28,0,2,39,0,4
2365,1215994009,29401,5,0,0,12,0,0,18,0,0
2366,1225018559,85710,0,0,0,0,0,0,0,2,0
2367,1558312280,74501,7,0,0,8,5,0,8,14,0
2368,1427219609,30328,4,0,0,4,0,0,4,0,0
2369,1003820002,33401,1,0,0,1,0,0,1,0,0
2370,1548440340,78251,0,0,0,0,2,0,0,12,0
2371,1205193331,27103,0,0,0,0,1,0,0,1,0
2372,1043274525,44646,0,0,0,0,0,0,0,2,0
2373,1689802258,31768,0,2,0,0,9,0,0,19,0
2374,1053369884,97701,0,0,0,0,0,0,6,0,0
2375,1396989786,37404,0,7,2,0,12,2,4,24,2
2376,1316595424,85711,0,0,2,0,0,3,0,0,4
2377,1235556531,18103,0,0,0,2,0,0,2,0,0
2378,1295291136,33573,0,0,0,1,0,0,1,0,0
2379,1467425371,06770,0,0,0,1,0,0,1,0,0
2380,1063405082,92037,0,0,0,0,0,0,1,0,0
2381,1720213770,77024,0,0,0,0,0,0,0,4,0
2382,1790832582,35406,0,6,0,2,12,0,5,25,0
2383,1538344429,78229,0,6,0,0,11,0,0,11,0
2384,1346773017,75093,0,0,0,0,0,0,8,0,0
2385,1881763415,70121,4,0,0,8,1,0,10,1,0
2386,1245427178,30052,6,0,0,6,0,0,6,0,0
2387,1700961315,76012,10,0,0,15,7,0,18,31,0
2388,1437167129,33324,3,0,0,9,0,0,26,2,0
2389,1184889156,94143,5,7,0,5,13,0,7,27,0
2390,1528226388,34711,8,0,2,10,0,5,16,3,9
2391,1306376652,37203,6,0,0,8,0,0,8,0,0
2392,1720054950,27804,0,0,0,0,0,0,1,0,0
2393,1336246107,70115,0,0,0,0,0,0,8,0,0
2394,1053578625,53215,0,5,0,0,11,0,0,19,0
2395,1063472678,78240,4,0,0,4,0,0,19,0,0
2396,1982047940,71913,0,6,0,0,12,0,0,22,0
2397,1104099761,27607,0,7,1,0,13,5,0,26,5
2398,1891929410,48201,0,0,0,0,0,0,3,0,0
2399,1710112453,04412,0,0,0,0,0,4,0,0,4
2400,1407296338,48309,0,0,0,0,0,0,2,1,0
2401,1033472931,90033,0,0,3,3,1,9,12,1,9
2402,1265464945,06810,0,0,0,0,3,0,0,14,0
2403,1841588415,28602,1,0,0,1,0,0,1,0,0
2404,1558449603,76104,0,0,0,0,0,1,0,0,1
2405,1164733739,07002,0,0,0,1,0,0,1,0,0
2406,1164457578,60527,0,0,1,0,0,1,0,0,1
2407,1013571652,85353,0,0,0,0,0,0,1,0,0
2408,1851340806,36604,5,0,0,8,0,0,14,0,0
2409,1396037966,26506,11,8,0,19,22,0,31,56,4
2410,1992759807,33880,4,0,0,4,0,0,4,0,0
